   1.0000000000000002E-003   4943.9843881015768        89.358322987016436        5033.3427110885932        26.367916736541744        56.180826269272238        2.6358563634856536     
   2.0000000000000005E-003   5159.5216707575855        81.515526224821969        5241.0371969824073        27.517448910707124        36.943859019316221        2.7511460814187201     
   2.9999999999999988E-003   5086.9033845203585        78.359892358524576        5165.2632768788826        27.130151384108579        80.928043532027957        2.7125344584476521     
   3.9999999999999975E-003   5943.7332130953100        83.989501821240395        6027.7227149165501        31.699910469841655        67.090888319506846        3.1693993727403327     
   5.0000000000000001E-003   5074.9285799931995        88.401537964324405        5163.3301179575237        27.066285759963730        40.853603405580891        2.7061575376951277     
   6.0000000000000027E-003   5233.6240064821513        109.25472316387881        5342.8787296460305        27.912661367904807        81.029649656611426        2.7906636746862894     
   7.0000000000000053E-003   4973.4038418659566        104.68911717598695        5078.0929590419437        26.524820489951768        64.583535364714393        2.6518565533547256     
   8.0000000000000071E-003   5056.8851673051322        96.746937477988467        5153.6321047831207        26.970054225627372        56.120915637345654        2.6967497793018009     
   9.0000000000000011E-003   5035.1183571414431        103.69468660820242        5138.8130437496457        26.853964571421031        47.322957349705803        2.6850955239234175     
   9.9999999999999950E-003   5404.5713214924208        112.18206861887381        5516.7533901112947        28.824380381292912        91.601199576326081        2.8824215193345788     
   1.0999999999999989E-002   5104.3613794368048        115.64482377663556        5220.0062032134401        27.223260690329624        49.464653568218012        2.7224236137963160     
   1.1999999999999983E-002   5113.1895630780091        115.82491655860902        5229.0144796366185        27.270344336416048        59.122683681913536        2.7271203832341664     
   1.2999999999999977E-002   5198.6774343581210        112.06328225689887        5310.7407166150197        27.726279649909980        60.655479558934083        2.7725789964962777     
   1.3999999999999971E-002   5019.5522325037491        111.51638853166736        5131.0686210354161        26.770945240019994        84.790043867699012        2.6770497949030951     
   1.4999999999999965E-002   5433.2029941655255        104.45969342508388        5537.6626875906095        28.977082635549468        63.146138477667662        2.8976432855091501     
   1.5999999999999959E-002   5195.9963858311730        115.08941234080201        5311.0857981719746        27.711980724432923        46.218021446075731        2.7711352207140010     
