 Sample mean and Variance
 Kinetic Energy   5130.6362299244684        50.772679684323663     
 Potential Energy   32.819000162705287        1.7021103152011074     
 Total Energy   5163.4552300871792        49.960662029151287     
 Instant Temperature   27.363393226263852        1.4442006665763164E-003
 Pressure   2.7363330688448793        1.4440653120727045E-005
