 tKUETv_tot
   0.0000000000000000        5156.2500000000009        482.79682659970257        5639.0468265997033        27.500000000000004        1.1546319456101628E-014  -2.2648549702353193E-014   2.7533531010703882E-014
   1.0000000000000000E-004   5160.1751016182670        475.67575068465254        5635.8508523029195        27.520933875297423        27.133265962154823        11.451487736291945        9.9505171719723080     
   2.0000000000000001E-004   4968.1832467882114        468.29566936466034        5436.4789161528715        26.496977316203793        48.537763985842055        17.657481449849136        23.310757351990954     
   3.0000000000000003E-004   4945.6289669409125        470.14246220493112        5415.7714291458433        26.376687823684868        54.124801319964988       -3.2314836735639210        9.0804232168207815     
   4.0000000000000002E-004   5004.6033247085534        471.65463074407035        5476.2579554526237        26.691217731778952        68.077996002434048       -19.636678925165580        4.6294353263833576     
   5.0000000000000001E-004   5329.6927285165702        471.32268208943623        5801.0154106060063        28.425027885421709        32.092538278372480        35.053279326598620        35.237598281051909     
   6.0000000000000006E-004   5279.0743995707635        470.61886304193609        5749.6932626127000        28.155063464377406        23.087867244990882        19.005643653300062        43.530811456890810     
   7.0000000000000010E-004   5372.2006842579058        469.64383146166540        5841.8445157195711        28.651736982708830        11.773941113699621       -3.0332943616563477        34.838498109750148     
   8.0000000000000015E-004   5204.9075059325842        472.17274510662520        5677.0802510392095        27.759506698307117        29.035018127567042       -24.580358514375664        39.760088474435641     
   9.0000000000000019E-004   5246.3874444695057        474.91171222748187        5721.2991566969877        27.980733037170697        23.200258511406396       -68.716361103446260        45.655715886667139     
   1.0000000000000002E-003   4787.8741530125899        479.92074158771038        5267.7948946002998        25.535328816067146        10.295498555530056       -32.018415275895819        36.534937323941975     
   1.1000000000000003E-003   4924.9418706040942        483.69108700954729        5408.6329576136413        26.266356643221837        7.7408228353594266       -7.1039300428079182        21.778593792454938     
   1.2000000000000003E-003   4903.8568394555587        487.79493650335695        5391.6517759589160        26.153903143762978        31.728795323297192       -36.780635213648424        52.572198546427238     
   1.3000000000000004E-003   5004.5156622313498        491.23482926221476        5495.7504914935644        26.690750198567198        32.044084890796462       -59.672752988535379        54.020456792454993     
   1.4000000000000004E-003   5159.2657253774551        492.19593216358328        5651.4616575410382        27.516083868679761        55.013552093700326       -25.275461654464433        14.776572085203721     
   1.5000000000000005E-003   5221.0985718115599        492.66612017364844        5713.7646919852086        27.845859049661652        62.595538333446569        22.776795914162516       -32.803689406337703     
   1.6000000000000005E-003   5250.7236392258019        489.23494410241426        5739.9585833282163        28.003859409204278        43.753958034582610        7.8085586284405153        47.429543000386829     
   1.7000000000000006E-003   5332.1840736178910        484.07946637671745        5816.2635399946084        28.438315059295419        43.055599762953989        30.903788808946029        35.553689715230014     
   1.8000000000000006E-003   5479.1959945110366        478.09179128100101        5957.2877857920375        29.222378637392197        18.261228092293674        3.5422279329343160        24.734086354784509     
   1.9000000000000006E-003   5138.5042051675982        470.52613283524596        5609.0303380028445        27.405355760893858        24.608758973536030       -9.0015964802189252      -0.42810090340322571     
   2.0000000000000005E-003   4692.4887826474878        462.75133069204628        5155.2401133395342        25.026606840786602        34.413333883809443       -19.093878530058106        18.603558209527939     
   2.1000000000000003E-003   4824.7871065435766        456.16707292508551        5280.9541794686620        25.732197901565740        29.910583273127614       -32.284950587924669        35.530226892541485     
   2.2000000000000001E-003   5087.7480319679144        450.97700929415078        5538.7250412620651        27.134656170495543        23.333615272802749       -65.966164475079651        30.632592038278336     
   2.3000000000000000E-003   5047.1426884551038        446.00191118791008        5493.1445996430139        26.918094338427220        63.522621849047702       -46.441023138278496        46.370799974241578     
   2.3999999999999998E-003   5035.5588835008029        441.82445672151266        5477.3833402223154        26.856314045337616        28.637087071581544       -54.381729244742239        96.969805868273582     
   2.4999999999999996E-003   5163.1484660651995        439.75910763029771        5602.9075736954974        27.536791819014397        52.525088676242895       -30.299677192732446        16.194968421911007     
   2.5999999999999994E-003   5056.7939959417981        436.67619762410811        5493.4701935659059        26.969567978356256        60.063686948582330       -19.332866661327618       -2.4088779364691675     
   2.6999999999999993E-003   5257.8433342252556        431.35612086409787        5689.1994550893533        28.041831115868028        77.630928448832293       -29.719491880849990        4.2250540274968689     
   2.7999999999999991E-003   5176.7519844606240        426.10559176057581        5602.8575762211995        27.609343917123329        83.881361984933662       -30.997351030058795       -11.527492122320337     
   2.8999999999999989E-003   5232.9037063444448        424.45805175764252        5657.3617581020872        27.908819767170371        58.766378506172423       -4.0089471816862901        8.3758115136859921     
   2.9999999999999988E-003   5162.4539105990461        418.81186640347579        5581.2657770025216        27.533087523194911        46.150168941580581       -8.0985865102674310       -7.2990444259989200     
   3.0999999999999986E-003   5152.0572589214344        412.70786000849591        5564.7651189299304        27.477638714247650        54.685051559095037       -39.726900000091575        22.125056642278565     
   3.1999999999999984E-003   5088.7117124594688        411.58814720784960        5500.2998596673187        27.139795799783833        52.046847084590318       -35.798224897151762        36.491819153807995     
   3.2999999999999982E-003   5325.1773580275203        410.19054084122678        5735.3678988687470        28.400945909480107        15.941149308302421       -28.571954898098664        8.0467897100804855     
   3.3999999999999981E-003   5491.1472660442196        409.94960761755277        5901.0968736617724        29.286118752235836        45.130286213135939       -17.000166109425368        31.844323228713186     
   3.4999999999999979E-003   5177.7029873230549        410.57100673974901        5588.2739940628035        27.614415932389626        70.475864376069580       -19.801509274076651        41.585878544672369     
   3.5999999999999977E-003   5142.5353705101925        411.69007371809550        5554.2254442282883        27.426855309387694        52.665170681569379       -47.323186749256188        33.035355730746318     
