           1   5130.6362299244684        7.1254950483684754     
           2   5130.6362299244684        7.6687493688563899     
           4   5130.6362299244693        8.4829315430827492     
           8   5130.6362299244720        8.7543227280390798     
          16   5129.1986082233580        9.8016270819469717     


 Autocorrelation time =   1.8921966311582925     
